frame,track_id,display_track_id,class_id,conf,x1,y1,x2,y2,x_m,y_m,team_id,homography_ok,kp_used,inlier_ratio,reproj_err,detector_ran,homography_state,ball_interpolated,pass_id,pass_role,pass_phase,departure_time,arrival_time,duration_s,outcome,notes,ball_source
7,5,5,2,0.9135385751724244,429.3884582519531,418.8507690429688,461.1876831054688,498.4859619140625,714.604248046875,3738.78857421875,-1,True,11,1.0,0.0,1,ok,0,,,,,,,,,
7,6,6,2,0.9216257333755492,1186.240966796875,561.7689208984375,1222.92236328125,668.0510864257812,3647.75439453125,4519.27587890625,-1,True,11,1.0,0.0,1,ok,0,,,,,,,,,
7,7,7,2,0.9345703125,1009.2578735351562,513.724853515625,1057.608642578125,603.4684448242188,2939.97021484375,4147.97509765625,1,True,11,1.0,0.0,1,ok,0,,,,,,,,,
7,8,8,2,0.91645610332489,712.7692260742188,582.6813354492188,760.9163818359375,678.5022583007812,2736.78515625,4991.09228515625,-1,True,11,1.0,0.0,1,ok,0,,,,,,,,,
7,9,9,2,0.9267065525054932,1544.6134033203125,502.0031127929688,1586.1605224609375,588.12451171875,4098.693359375,3476.764404296875,-1,True,11,1.0,0.0,1,ok,0,,,,,,,,,
7,10,10,2,0.9097446203231812,499.860107421875,463.731689453125,526.3419189453125,548.341064453125,1348.383544921875,4163.08056640625,-1,True,11,1.0,0.0,1,ok,0,,,,,,,,,
7,11,11,2,0.8698627948760986,1308.1455078125,515.9639282226562,1355.669677734375,597.099609375,3589.36181640625,3799.66845703125,-1,True,11,1.0,0.0,1,ok,0,,,,,,,,,
7,14,14,2,0.9258259534835817,991.3718872070312,444.01806640625,1026.7557373046875,522.0335693359375,2336.0380859375,3368.96630859375,0,True,11,1.0,0.0,1,ok,0,,,,,,,,,
7,15,15,2,0.9326292276382446,1270.6824951171875,397.8538818359375,1298.199951171875,469.8709106445313,2664.069580078125,2390.181640625,-1,True,11,1.0,0.0,1,ok,0,,,,,,,,,
7,16,16,2,0.6501109004020691,786.9746704101562,473.0423889160156,813.5855102539062,546.0694580078125,2008.1680908203125,3846.02880859375,-1,True,11,1.0,0.0,1,ok,0,,,,,,,,,
7,2001,1,3,0.6607480645179749,812.6328735351562,501.1197814941406,840.5770263671875,602.9658813476562,2473.435302734375,4339.96826171875,-1,True,11,1.0,0.0,1,ok,0,,,,,,,,,
8,-1,-1,0,1.0,1380.3408791125305,522.6869633463785,1413.3408791125305,555.6869633463785,,,-1,True,11,1.0,0.0,1,ok,1,,,,,,,,,spline
8,2,2,1,0.939138114452362,1432.8408203125,436.5221862792969,1460.55810546875,520.8082275390625,3481.041259765625,2901.960693359375,1,True,11,1.0,0.0,1,ok,0,,,,,,,,,
8,1,1,2,0.9335922002792358,1338.4716796875,540.2762451171875,1381.989990234375,630.6432495117188,3840.513427734375,4118.13134765625,-1,True,11,1.0,0.0,1,ok,0,,,,,,,,,
8,3,3,2,0.917659878730774,884.7662963867188,567.364501953125,915.8937377929688,661.7310180664062,3001.913818359375,4767.12353515625,-1,True,11,1.0,0.0,1,ok,0,,,,,,,,,
8,4,4,2,0.928025484085083,1156.4847412109375,652.863037109375,1195.6732177734375,766.555419921875,4010.989013671875,5243.42431640625,-1,True,11,1.0,0.0,1,ok,0,,,,,,,,,
8,5,5,2,0.9140669107437134,428.34771728515625,418.8307800292969,460.4226379394531,497.27978515625,721.2520141601562,3743.51171875,-1,True,11,1.0,0.0,1,ok,0,,,,,,,,,
8,6,6,2,0.9256182312965392,1184.0123291015625,560.2698364257812,1220.93798828125,665.6070556640625,3655.68017578125,4541.416015625,-1,True,11,1.0,0.0,1,ok,0,,,,,,,,,
8,7,7,2,0.9424273371696472,1009.7197265625,512.9014282226562,1064.53955078125,604.1596069335938,2976.09228515625,4185.126953125,1,True,11,1.0,0.0,1,ok,0,,,,,,,,,
8,8,8,2,0.9352192282676696,722.7391357421875,582.2776489257812,765.24560546875,676.7425537109375,2762.777099609375,5001.904296875,-1,True,11,1.0,0.0,1,ok,0,,,,,,,,,
8,9,9,2,0.9217365384101868,1547.6234130859375,501.7478332519531,1585.12841796875,587.208740234375,4124.43017578125,3513.918212890625,-1,True,11,1.0,0.0,1,ok,0,,,,,,,,,
8,10,10,2,0.9144676923751832,499.8870849609375,463.014892578125,525.042236328125,547.1142578125,1357.906982421875,4172.75927734375,-1,True,11,1.0,0.0,1,ok,0,,,,,,,,,
8,11,11,2,0.9020127058029176,1320.931640625,516.0249633789062,1360.630859375,600.1246948242188,3650.869384765625,3861.337890625,-1,True,11,1.0,0.0,1,ok,0,,,,,,,,,
8,14,14,2,0.9173608422279358,992.0648803710938,443.2185363769531,1025.208251953125,521.1190185546875,2352.752197265625,3391.549560546875,0,True,11,1.0,0.0,1,ok,0,,,,,,,,,
